,region_code,RAI,RAI_Econ,RAI_Demo,RAI_Infra,RAI_Serv,net_rate,sgg_name,sido
134,28237,0.4796021803792225,0.28373567906340474,0.49796160864490413,0.5963588254050924,0.45057110769331893,-13.356408125773804,부평구,인천광역시
135,28177,0.478947444820722,0.2392322316802214,0.4747795576086275,0.5856125036510686,0.47693676724500317,0.2595146833254305,미추홀구,인천광역시
136,28177,0.478947444820722,0.2392322316802214,0.4747795576086275,0.5856125036510686,0.47693676724500317,0.2595146833254305,,인천광역시
137,50110,0.4780885467247653,0.3892362839360971,0.642642334739307,0.3216309889423888,0.5264621871140969,4.232753288801359,제주시,제주특별자치도
138,46130,0.4779944226879389,0.34453348667378864,0.6125275537586459,0.4103187855249715,0.49628425102195256,-6.904579815552339,여수시,전라남도
139,47110,0.477460542807279,0.3744433576301991,0.6296988568542765,0.45887326377060345,0.45036379266498555,-4.624100561855863,포항시,경상북도
140,47850,0.4770757824599335,0.24368291903336498,0.565604321148771,0.544917420139385,0.4576879172912868,-14.781413438012587,칠곡군,경상북도
141,11305,0.47480917090515085,0.19271400909015762,0.5074196519338983,0.613499869812941,0.4483968989090315,-13.634590208211293,강북구,서울특별시
142,48880,0.4746548123577788,0.13147747136611232,0.5466925368975207,0.5158796038943378,0.5067336154056772,0.82851228588643,거창군,경상남도
143,51770,0.47393560290964626,0.24019381028796422,0.5111265860020948,0.5710657359969622,0.4585988783852669,-7.752478788552702,정선군,강원특별자치도
144,28245,0.473577352361192,0.22397890529441863,0.5886019537110656,0.5950046071353574,0.41426736596825986,-19.713388478169712,계양구,인천광역시
145,44760,0.4735037400036774,0.1374578519286046,0.5628178270124212,0.6309408722389189,0.4252891033341254,-7.435573383900108,부여군,충청남도
146,52790,0.47306873298109764,0.15004991054909536,0.5527998243623065,0.5296480394179678,0.4873048005241149,-10.275884751750214,고창군,전북특별자치도
147,11545,0.4729067118650603,0.3494845857731629,0.47886875847134514,0.6074642066742646,0.4196909789602452,-4.497972840109209,금천구,서울특별시
148,46150,0.47253734892123617,0.2575996274542014,0.6248703308419818,0.3994598758055604,0.5074395128450176,-0.16898130819980378,순천시,전라남도
149,52800,0.471818899358169,0.1740134558104718,0.5491796917154006,0.5122905876598571,0.4904544644069754,-9.930985926802638,부안군,전북특별자치도
150,48850,0.4714279137601557,0.18656257953763836,0.5407248080317467,0.48511745152560937,0.5065679623134136,-12.690374284292854,하동군,경상남도
151,43740,0.47073981500654377,0.10910191262035912,0.5934081904401582,0.5174974016316055,0.482587901304777,-7.67134938283916,영동군,충청북도
152,28260,0.47059912694993977,0.10357550500342413,0.5693142065078853,0.4203045689536038,0.5534161925389146,23.98565325033923,서구,인천광역시
153,41210,0.4705677305525327,0.3401158591990058,0.5488037927072765,0.609080349420985,0.38593041667491484,-25.826520321332524,광명시,경기도
154,11230,0.47050879258425793,0.29945432085401036,0.4151326174250747,0.5705890613155492,0.476745277382795,-3.6144084743618214,동대문구,서울특별시
155,31110,0.4701782138084488,0.6497964700336661,0.5544871460687304,0.32359569831804696,0.4778650196571052,-19.14734817260071,중구,울산광역시
156,46830,0.4685588236278192,0.18205870458009799,0.5378725529109147,0.4803042082315365,0.50530039644183,-5.944819313975046,영암군,전라남도
157,46780,0.46814587163156557,0.1572971475027934,0.5501738229059577,0.491329194579436,0.49871442804025456,-9.008368782008352,보성군,전라남도
158,26350,0.46793636355756035,0.318523167096921,0.5426782186699026,0.36257967047954687,0.5388551703323355,-11.506623665118571,해운대구,부산광역시
159,52130,0.4678631745894429,0.20302932410967178,0.5971571043887425,0.4980040077322355,0.4622292793454739,-5.74623393851857,군산시,전북특별자치도
160,43730,0.46740229244350273,0.14368905338298008,0.5375747967837803,0.5367862574514294,0.4780563173720206,-0.002535039448115173,옥천군,충청북도
161,52210,0.467333712812296,0.1460865604688102,0.5701002436434848,0.5454456880394895,0.4581231994017477,-0.6779179466810556,김제시,전북특별자치도
162,46910,0.4663351602887282,0.21858084538937528,0.5415201574377051,0.6014958646173865,0.41513019632849596,-1.5243503646462915,신안군,전라남도
163,44150,0.4655624472544978,0.167170678096558,0.5844752741700486,0.5742342775481724,0.42491187671939196,-2.6078722029959374,공주시,충청남도
164,47280,0.46421731509058367,0.12399073656941949,0.5552103557252213,0.5650957001889511,0.4509630082769224,-4.053049025873293,문경시,경상북도
165,48820,0.46391657229000516,0.1495701255179117,0.5329746781595516,0.5401176964910094,0.46847266256730036,-4.983598517015981,고성군,경상남도
166,48740,0.46388513146817134,0.16047430066150284,0.5469026082699969,0.46335876777279245,0.5066306376010132,-6.111196702927438,창녕군,경상남도
167,46800,0.4634516056819004,0.16083869340924173,0.5404544142174872,0.48173674816162954,0.4970467766498538,-9.828317185713756,장흥군,전라남도
168,47170,0.4624782895413996,0.1528339716126051,0.5922735943394396,0.5063947402531334,0.4596937299912985,-6.281159528110434,안동시,경상북도
169,46770,0.4623033306829629,0.19097581101794517,0.5710138310665072,0.4997488180970077,0.46263856077155163,-0.05229588807638638,고흥군,전라남도
170,46730,0.4622234117943165,0.14401497371146432,0.5172385611708513,0.42985459783973506,0.5401806003036288,-5.095148816901861,구례군,전라남도
171,47130,0.46166298505495834,0.2691070080882004,0.6030920715779252,0.4270454432470902,0.47194239143223266,-2.2716169590010473,경주시,경상북도
172,51150,0.46134563019304725,0.20857282851523837,0.6042581291697474,0.5121571209975974,0.4341675688115756,0.8581574884462941,강릉시,강원특별자치도
173,48170,0.46126503091819476,0.2735273382148262,0.6317054425557791,0.413361751487444,0.4660721830620168,-1.3972682871913944,진주시,경상남도
174,44770,0.4606737820152057,0.1514893737039129,0.553348141555032,0.6344196009962846,0.39416055485513324,-5.829023366807328,서천군,충청남도
175,47770,0.4596382231553868,0.10445543941907844,0.5384199232578589,0.5338925124474554,0.4717131720299138,-6.953675004517777,영덕군,경상북도
176,51210,0.4585449527573904,0.1875710873705388,0.5499832076194253,0.5084357606676567,0.45853692057212736,2.38478362841866,속초시,강원특별자치도
177,52140,0.45664707155734013,0.20146318401367652,0.6202076891749145,0.4940690250152487,0.42947871699303436,-10.333779915861,익산시,전북특별자치도
178,47210,0.45650402371277105,0.11685833276102953,0.5656185113506761,0.5253344631367118,0.45498467724324226,-4.8563572554248715,영주시,경상북도
179,26320,0.4552267940918271,0.14290523932334215,0.60386894784916,0.38007566556394506,0.5179439715217853,-16.91380915861333,북구,부산광역시
180,29170,0.45510696864246564,0.14290523932334215,0.6184726653254402,0.421722227087131,0.4859644300472458,-4.307257020921622,북구,광주광역시
181,44230,0.45483692552494587,0.16866095213384205,0.5759111972757873,0.5694187353478753,0.4065166279433043,-7.863748924520824,논산시,충청남도
182,52180,0.4512872773644268,0.13830998733439603,0.5723968131196759,0.5021295492576391,0.4488220947339301,-6.214234916569986,정읍시,전북특별자치도
183,11110,0.4503004544078037,0.49993498601394804,0.5815216770961524,0.41420837103132946,0.4037252040628433,-7.364474956918479,종로구,서울특별시
184,27140,0.4483880198321268,0.16063229098321485,0.5832780676113619,0.3784756693118376,0.5074617086703294,-1.0109208733636215,동구,대구광역시
185,30140,0.4478423913468535,0.6497964700336661,0.5637370974470437,0.43503540618158953,0.35449227990165905,-11.116658319143614,중구,대전광역시
186,46860,0.4471171834695516,0.14814220460785626,0.5389164220023788,0.4862125947614627,0.46074077851818035,-4.433702301204485,함평군,전라남도
187,46810,0.4465498771982662,0.14478553737047767,0.5393614312761599,0.48899100312107013,0.45841033354733407,-9.114395468663,강진군,전라남도
188,44710,0.44294034484928174,0.1586567362948046,0.5349953989878896,0.5714713757664616,0.3979688464960245,-1.4079624595280658,금산군,충청남도
189,50130,0.44169071413740424,0.2988163046103718,0.5799534839217477,0.3237619686136946,0.4915508120507357,10.22399281224058,서귀포시,제주특별자치도
190,51230,0.44131244158110056,0.1256768428821936,0.5617340372090182,0.5316787351310923,0.4156405443100055,-8.56775586096602,삼척시,강원특별자치도
191,48270,0.4412030500361241,0.15379174503007892,0.5662335155401741,0.4621582150807295,0.4487960893967545,-0.6293432074829697,밀양시,경상남도
